dimension,frequency,pct
mri_emb_437,44,0.88
mri_emb_510,44,0.88
mri_emb_75,44,0.88
mri_emb_129,43,0.86
mri_emb_150,43,0.86
mri_emb_210,43,0.86
mri_emb_295,43,0.86
mri_emb_443,43,0.86
mri_emb_86,43,0.86
mri_emb_323,42,0.84
mri_emb_387,42,0.84
mri_emb_64,42,0.84
mri_emb_648,42,0.84
mri_emb_235,41,0.82
mri_emb_48,41,0.82
mri_emb_146,41,0.82
mri_emb_200,41,0.82
mri_emb_334,41,0.82
mri_emb_469,41,0.82
mri_emb_102,40,0.8
mri_emb_1020,40,0.8
mri_emb_175,40,0.8
mri_emb_320,40,0.8
mri_emb_9,40,0.8
mri_emb_141,40,0.8
mri_emb_180,40,0.8
mri_emb_193,40,0.8
mri_emb_410,40,0.8
mri_emb_201,39,0.78
mri_emb_647,39,0.78
mri_emb_263,38,0.76
mri_emb_448,38,0.76
mri_emb_60,38,0.76
mri_emb_487,37,0.74
mri_emb_54,37,0.74
mri_emb_588,36,0.72
mri_emb_143,35,0.7
mri_emb_324,35,0.7
mri_emb_377,35,0.7
mri_emb_637,35,0.7
mri_emb_223,35,0.7
mri_emb_779,35,0.7
mri_emb_841,35,0.7
mri_emb_154,34,0.68
mri_emb_226,34,0.68
mri_emb_503,34,0.68
mri_emb_659,34,0.68
mri_emb_76,34,0.68
mri_emb_227,33,0.66
mri_emb_1022,33,0.66
mri_emb_11,32,0.64
mri_emb_356,32,0.64
mri_emb_484,32,0.64
mri_emb_591,32,0.64
mri_emb_65,32,0.64
mri_emb_833,32,0.64
mri_emb_4,31,0.62
mri_emb_40,31,0.62
mri_emb_103,30,0.6
mri_emb_119,30,0.6
mri_emb_72,30,0.6
mri_emb_328,30,0.6
mri_emb_330,29,0.58
mri_emb_763,29,0.58
mri_emb_165,29,0.58
mri_emb_552,29,0.58
mri_emb_289,28,0.56
mri_emb_342,28,0.56
mri_emb_452,28,0.56
mri_emb_166,28,0.56
mri_emb_303,27,0.54
mri_emb_349,27,0.54
mri_emb_824,27,0.54
mri_emb_921,27,0.54
mri_emb_108,27,0.54
mri_emb_812,27,0.54
mri_emb_946,27,0.54
mri_emb_283,26,0.52
mri_emb_310,26,0.52
mri_emb_415,26,0.52
mri_emb_430,26,0.52
mri_emb_204,26,0.52
mri_emb_275,25,0.5
mri_emb_293,25,0.5
mri_emb_298,25,0.5
mri_emb_431,25,0.5
mri_emb_630,25,0.5
mri_emb_215,25,0.5
mri_emb_428,24,0.48
mri_emb_598,24,0.48
mri_emb_93,24,0.48
mri_emb_238,24,0.48
mri_emb_787,24,0.48
mri_emb_843,24,0.48
mri_emb_968,24,0.48
mri_emb_191,24,0.48
mri_emb_51,24,0.48
mri_emb_450,24,0.48
mri_emb_261,24,0.48
mri_emb_209,23,0.46
mri_emb_879,23,0.46
mri_emb_97,23,0.46
mri_emb_1001,23,0.46
mri_emb_300,22,0.44
mri_emb_315,22,0.44
mri_emb_489,22,0.44
mri_emb_856,22,0.44
mri_emb_569,22,0.44
mri_emb_184,22,0.44
mri_emb_118,22,0.44
mri_emb_667,22,0.44
mri_emb_401,21,0.42
mri_emb_891,21,0.42
mri_emb_916,21,0.42
mri_emb_218,21,0.42
mri_emb_312,21,0.42
mri_emb_348,21,0.42
mri_emb_49,21,0.42
mri_emb_116,20,0.4
mri_emb_30,20,0.4
mri_emb_809,20,0.4
mri_emb_139,20,0.4
mri_emb_955,20,0.4
mri_emb_138,19,0.38
mri_emb_471,19,0.38
mri_emb_757,19,0.38
mri_emb_240,19,0.38
mri_emb_344,19,0.38
mri_emb_74,19,0.38
mri_emb_128,19,0.38
mri_emb_808,19,0.38
mri_emb_940,19,0.38
mri_emb_121,18,0.36
mri_emb_42,18,0.36
mri_emb_584,18,0.36
mri_emb_251,18,0.36
mri_emb_355,18,0.36
mri_emb_262,17,0.34
mri_emb_41,17,0.34
mri_emb_66,17,0.34
mri_emb_677,17,0.34
mri_emb_640,17,0.34
mri_emb_987,17,0.34
mri_emb_721,17,0.34
mri_emb_321,16,0.32
mri_emb_408,16,0.32
mri_emb_578,16,0.32
mri_emb_269,16,0.32
mri_emb_33,16,0.32
mri_emb_941,16,0.32
mri_emb_691,16,0.32
mri_emb_729,16,0.32
mri_emb_432,16,0.32
mri_emb_1008,15,0.3
mri_emb_268,15,0.3
mri_emb_854,15,0.3
mri_emb_279,15,0.3
mri_emb_868,15,0.3
mri_emb_379,15,0.3
mri_emb_727,15,0.3
mri_emb_794,15,0.3
mri_emb_351,14,0.28
mri_emb_734,14,0.28
mri_emb_152,14,0.28
mri_emb_805,14,0.28
mri_emb_888,14,0.28
mri_emb_390,14,0.28
mri_emb_24,14,0.28
mri_emb_125,14,0.28
mri_emb_650,14,0.28
mri_emb_516,14,0.28
mri_emb_801,14,0.28
mri_emb_784,13,0.26
mri_emb_817,13,0.26
mri_emb_979,13,0.26
mri_emb_523,13,0.26
mri_emb_158,13,0.26
mri_emb_373,13,0.26
mri_emb_132,13,0.26
mri_emb_433,13,0.26
mri_emb_577,13,0.26
mri_emb_297,13,0.26
mri_emb_361,13,0.26
mri_emb_282,12,0.24
mri_emb_71,12,0.24
mri_emb_712,12,0.24
mri_emb_755,12,0.24
mri_emb_347,12,0.24
mri_emb_460,12,0.24
mri_emb_775,12,0.24
mri_emb_859,12,0.24
mri_emb_655,12,0.24
mri_emb_104,12,0.24
mri_emb_244,12,0.24
mri_emb_873,12,0.24
mri_emb_233,11,0.22
mri_emb_382,11,0.22
mri_emb_183,11,0.22
mri_emb_811,11,0.22
mri_emb_383,11,0.22
mri_emb_59,11,0.22
mri_emb_919,11,0.22
mri_emb_243,11,0.22
mri_emb_403,11,0.22
mri_emb_343,11,0.22
mri_emb_16,10,0.2
mri_emb_179,10,0.2
mri_emb_581,10,0.2
mri_emb_653,10,0.2
mri_emb_67,10,0.2
mri_emb_829,10,0.2
mri_emb_962,10,0.2
mri_emb_272,10,0.2
mri_emb_167,10,0.2
mri_emb_627,10,0.2
mri_emb_509,10,0.2
mri_emb_388,9,0.18
mri_emb_168,9,0.18
mri_emb_420,9,0.18
mri_emb_623,9,0.18
mri_emb_242,9,0.18
mri_emb_996,9,0.18
mri_emb_381,9,0.18
mri_emb_411,9,0.18
mri_emb_713,9,0.18
mri_emb_346,9,0.18
mri_emb_885,9,0.18
mri_emb_605,9,0.18
mri_emb_629,9,0.18
mri_emb_106,9,0.18
mri_emb_860,9,0.18
mri_emb_19,9,0.18
mri_emb_958,9,0.18
mri_emb_28,8,0.16
mri_emb_908,8,0.16
mri_emb_22,8,0.16
mri_emb_372,8,0.16
mri_emb_151,8,0.16
mri_emb_467,8,0.16
mri_emb_748,8,0.16
mri_emb_83,8,0.16
mri_emb_89,8,0.16
mri_emb_115,8,0.16
mri_emb_944,8,0.16
mri_emb_111,8,0.16
mri_emb_620,8,0.16
mri_emb_836,8,0.16
mri_emb_670,8,0.16
mri_emb_18,8,0.16
mri_emb_982,8,0.16
mri_emb_258,7,0.14
mri_emb_465,7,0.14
mri_emb_657,7,0.14
mri_emb_567,7,0.14
mri_emb_733,7,0.14
mri_emb_305,7,0.14
mri_emb_513,7,0.14
mri_emb_587,7,0.14
mri_emb_135,7,0.14
mri_emb_190,7,0.14
mri_emb_473,7,0.14
mri_emb_107,7,0.14
mri_emb_208,7,0.14
mri_emb_291,7,0.14
mri_emb_34,7,0.14
mri_emb_560,7,0.14
mri_emb_58,7,0.14
mri_emb_780,7,0.14
mri_emb_815,7,0.14
mri_emb_847,7,0.14
mri_emb_710,7,0.14
mri_emb_820,7,0.14
mri_emb_877,7,0.14
mri_emb_329,7,0.14
mri_emb_409,7,0.14
mri_emb_299,7,0.14
mri_emb_371,7,0.14
mri_emb_456,7,0.14
mri_emb_876,7,0.14
mri_emb_491,7,0.14
mri_emb_746,6,0.12
mri_emb_78,6,0.12
mri_emb_176,6,0.12
mri_emb_449,6,0.12
mri_emb_404,6,0.12
mri_emb_747,6,0.12
mri_emb_927,6,0.12
mri_emb_750,6,0.12
mri_emb_949,6,0.12
mri_emb_694,6,0.12
mri_emb_29,6,0.12
mri_emb_615,6,0.12
mri_emb_739,6,0.12
mri_emb_981,6,0.12
mri_emb_601,6,0.12
mri_emb_521,6,0.12
mri_emb_1015,6,0.12
mri_emb_113,6,0.12
mri_emb_307,5,0.1
mri_emb_542,5,0.1
mri_emb_559,5,0.1
mri_emb_688,5,0.1
mri_emb_1003,5,0.1
mri_emb_155,5,0.1
mri_emb_573,5,0.1
mri_emb_858,5,0.1
mri_emb_863,5,0.1
mri_emb_50,5,0.1
mri_emb_63,5,0.1
mri_emb_720,5,0.1
mri_emb_313,5,0.1
mri_emb_599,5,0.1
mri_emb_752,5,0.1
mri_emb_10,5,0.1
mri_emb_474,5,0.1
mri_emb_480,5,0.1
mri_emb_692,5,0.1
mri_emb_902,5,0.1
mri_emb_276,5,0.1
mri_emb_358,5,0.1
mri_emb_500,5,0.1
mri_emb_61,5,0.1
mri_emb_943,5,0.1
mri_emb_429,5,0.1
mri_emb_945,5,0.1
mri_emb_38,5,0.1
mri_emb_938,5,0.1
mri_emb_977,5,0.1
mri_emb_120,5,0.1
mri_emb_331,5,0.1
mri_emb_376,5,0.1
mri_emb_766,5,0.1
mri_emb_88,5,0.1
mri_emb_986,5,0.1
mri_emb_296,5,0.1
mri_emb_827,5,0.1
mri_emb_687,5,0.1
mri_emb_531,5,0.1
mri_emb_554,5,0.1
mri_emb_44,5,0.1
mri_emb_913,5,0.1
mri_emb_145,5,0.1
mri_emb_412,4,0.08
mri_emb_494,4,0.08
mri_emb_656,4,0.08
mri_emb_754,4,0.08
mri_emb_416,4,0.08
mri_emb_459,4,0.08
mri_emb_788,4,0.08
mri_emb_789,4,0.08
mri_emb_95,4,0.08
mri_emb_749,4,0.08
mri_emb_889,4,0.08
mri_emb_37,4,0.08
mri_emb_475,4,0.08
mri_emb_899,4,0.08
mri_emb_936,4,0.08
mri_emb_795,4,0.08
mri_emb_360,4,0.08
mri_emb_680,4,0.08
mri_emb_900,4,0.08
mri_emb_178,4,0.08
mri_emb_1004,4,0.08
mri_emb_526,4,0.08
mri_emb_641,4,0.08
mri_emb_768,4,0.08
mri_emb_1021,4,0.08
mri_emb_557,4,0.08
mri_emb_144,4,0.08
mri_emb_393,4,0.08
mri_emb_964,4,0.08
mri_emb_274,4,0.08
mri_emb_771,4,0.08
mri_emb_136,4,0.08
mri_emb_499,4,0.08
mri_emb_674,4,0.08
mri_emb_441,4,0.08
mri_emb_767,4,0.08
mri_emb_365,3,0.06
mri_emb_425,3,0.06
mri_emb_790,3,0.06
mri_emb_112,3,0.06
mri_emb_728,3,0.06
mri_emb_890,3,0.06
mri_emb_15,3,0.06
mri_emb_439,3,0.06
mri_emb_617,3,0.06
mri_emb_807,3,0.06
mri_emb_822,3,0.06
mri_emb_862,3,0.06
mri_emb_570,3,0.06
mri_emb_700,3,0.06
mri_emb_770,3,0.06
mri_emb_774,3,0.06
mri_emb_871,3,0.06
mri_emb_892,3,0.06
mri_emb_451,3,0.06
mri_emb_849,3,0.06
mri_emb_972,3,0.06
mri_emb_254,3,0.06
mri_emb_228,3,0.06
mri_emb_796,3,0.06
mri_emb_286,3,0.06
mri_emb_326,3,0.06
mri_emb_406,3,0.06
mri_emb_535,3,0.06
mri_emb_634,3,0.06
mri_emb_399,3,0.06
mri_emb_407,3,0.06
mri_emb_804,3,0.06
mri_emb_185,3,0.06
mri_emb_845,3,0.06
mri_emb_380,3,0.06
mri_emb_159,3,0.06
mri_emb_760,3,0.06
mri_emb_932,3,0.06
mri_emb_538,3,0.06
mri_emb_17,3,0.06
mri_emb_213,3,0.06
mri_emb_426,3,0.06
mri_emb_582,3,0.06
mri_emb_614,3,0.06
mri_emb_910,3,0.06
mri_emb_737,3,0.06
mri_emb_893,3,0.06
mri_emb_311,3,0.06
mri_emb_496,3,0.06
mri_emb_776,3,0.06
mri_emb_402,3,0.06
mri_emb_470,3,0.06
mri_emb_45,3,0.06
mri_emb_79,3,0.06
mri_emb_897,3,0.06
mri_emb_965,3,0.06
mri_emb_46,3,0.06
mri_emb_454,3,0.06
mri_emb_385,2,0.04
mri_emb_543,2,0.04
mri_emb_702,2,0.04
mri_emb_189,2,0.04
mri_emb_230,2,0.04
mri_emb_722,2,0.04
mri_emb_874,2,0.04
mri_emb_534,2,0.04
mri_emb_745,2,0.04
mri_emb_77,2,0.04
mri_emb_414,2,0.04
mri_emb_683,2,0.04
mri_emb_556,2,0.04
mri_emb_852,2,0.04
mri_emb_337,2,0.04
mri_emb_482,2,0.04
mri_emb_850,2,0.04
mri_emb_904,2,0.04
mri_emb_920,2,0.04
mri_emb_937,2,0.04
mri_emb_967,2,0.04
mri_emb_1011,2,0.04
mri_emb_575,2,0.04
mri_emb_685,2,0.04
mri_emb_671,2,0.04
mri_emb_753,2,0.04
mri_emb_756,2,0.04
mri_emb_537,2,0.04
mri_emb_609,2,0.04
mri_emb_895,2,0.04
mri_emb_6,2,0.04
mri_emb_259,2,0.04
mri_emb_265,2,0.04
mri_emb_672,2,0.04
mri_emb_354,2,0.04
mri_emb_883,2,0.04
mri_emb_434,2,0.04
mri_emb_250,2,0.04
mri_emb_644,2,0.04
mri_emb_157,2,0.04
mri_emb_799,2,0.04
mri_emb_915,2,0.04
mri_emb_457,2,0.04
mri_emb_699,2,0.04
mri_emb_773,2,0.04
mri_emb_886,2,0.04
mri_emb_903,2,0.04
mri_emb_255,2,0.04
mri_emb_336,2,0.04
mri_emb_626,2,0.04
mri_emb_7,2,0.04
mri_emb_270,2,0.04
mri_emb_21,2,0.04
mri_emb_1018,2,0.04
mri_emb_758,2,0.04
mri_emb_508,2,0.04
mri_emb_546,2,0.04
mri_emb_359,2,0.04
mri_emb_400,2,0.04
mri_emb_666,2,0.04
mri_emb_846,2,0.04
mri_emb_207,2,0.04
mri_emb_248,2,0.04
mri_emb_642,2,0.04
mri_emb_171,1,0.02
mri_emb_777,1,0.02
mri_emb_69,1,0.02
mri_emb_840,1,0.02
mri_emb_894,1,0.02
mri_emb_918,1,0.02
mri_emb_530,1,0.02
mri_emb_616,1,0.02
mri_emb_84,1,0.02
mri_emb_870,1,0.02
mri_emb_905,1,0.02
mri_emb_461,1,0.02
mri_emb_562,1,0.02
mri_emb_673,1,0.02
mri_emb_384,1,0.02
mri_emb_676,1,0.02
mri_emb_169,1,0.02
mri_emb_549,1,0.02
mri_emb_951,1,0.02
mri_emb_976,1,0.02
mri_emb_253,1,0.02
mri_emb_256,1,0.02
mri_emb_505,1,0.02
mri_emb_664,1,0.02
mri_emb_1010,1,0.02
mri_emb_364,1,0.02
mri_emb_707,1,0.02
mri_emb_825,1,0.02
mri_emb_831,1,0.02
mri_emb_643,1,0.02
mri_emb_285,1,0.02
mri_emb_267,1,0.02
mri_emb_631,1,0.02
mri_emb_798,1,0.02
mri_emb_969,1,0.02
mri_emb_25,1,0.02
mri_emb_374,1,0.02
mri_emb_418,1,0.02
mri_emb_701,1,0.02
mri_emb_241,1,0.02
mri_emb_633,1,0.02
mri_emb_645,1,0.02
mri_emb_884,1,0.02
mri_emb_96,1,0.02
mri_emb_963,1,0.02
mri_emb_234,1,0.02
mri_emb_35,1,0.02
mri_emb_596,1,0.02
mri_emb_939,1,0.02
mri_emb_294,1,0.02
mri_emb_571,1,0.02
mri_emb_593,1,0.02
mri_emb_842,1,0.02
mri_emb_923,1,0.02
mri_emb_370,1,0.02
mri_emb_574,1,0.02
mri_emb_907,1,0.02
mri_emb_252,1,0.02
mri_emb_636,1,0.02
mri_emb_887,1,0.02
mri_emb_222,1,0.02
mri_emb_231,1,0.02
mri_emb_613,1,0.02
mri_emb_718,1,0.02
mri_emb_206,1,0.02
mri_emb_216,1,0.02
mri_emb_589,1,0.02
mri_emb_619,1,0.02
mri_emb_880,1,0.02
mri_emb_436,1,0.02
mri_emb_517,1,0.02
mri_emb_791,1,0.02
mri_emb_830,1,0.02
mri_emb_929,1,0.02
mri_emb_606,1,0.02
mri_emb_90,1,0.02
mri_emb_1013,1,0.02
mri_emb_419,1,0.02
mri_emb_462,1,0.02
mri_emb_479,1,0.02
mri_emb_506,1,0.02
mri_emb_478,1,0.02
mri_emb_709,1,0.02
mri_emb_246,1,0.02
mri_emb_540,1,0.02
mri_emb_55,1,0.02
mri_emb_57,1,0.02
mri_emb_751,1,0.02
mri_emb_966,1,0.02
mri_emb_1007,1,0.02
mri_emb_697,1,0.02
mri_emb_608,1,0.02
mri_emb_714,1,0.02
mri_emb_580,1,0.02
mri_emb_855,1,0.02
mri_emb_971,1,0.02
mri_emb_156,1,0.02
mri_emb_696,1,0.02
mri_emb_834,1,0.02
mri_emb_612,1,0.02
mri_emb_695,1,0.02
mri_emb_806,1,0.02
mri_emb_1019,1,0.02
mri_emb_350,1,0.02
mri_emb_333,1,0.02
mri_emb_715,1,0.02
mri_emb_914,1,0.02
mri_emb_970,1,0.02
mri_emb_335,1,0.02
mri_emb_458,1,0.02
mri_emb_536,1,0.02
mri_emb_762,1,0.02
mri_emb_566,1,0.02
mri_emb_957,1,0.02
mri_emb_47,1,0.02
mri_emb_527,1,0.02
mri_emb_586,1,0.02
mri_emb_518,1,0.02
mri_emb_928,1,0.02
mri_emb_690,1,0.02
mri_emb_839,1,0.02
mri_emb_0,1,0.02
mri_emb_611,1,0.02
mri_emb_522,1,0.02
mri_emb_735,1,0.02
mri_emb_160,1,0.02
mri_emb_221,1,0.02
mri_emb_867,1,0.02
mri_emb_960,1,0.02
mri_emb_186,1,0.02
mri_emb_942,1,0.02
mri_emb_662,1,0.02
mri_emb_792,1,0.02
mri_emb_192,1,0.02
mri_emb_195,1,0.02
mri_emb_453,1,0.02
mri_emb_568,1,0.02
